plate_num,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_name,startingmat_1_eq,startingmat_2_name,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,reagent_2_cas,reagent_2_name,reagent_2_smiles,reagent_2_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,product_1_area,selectivity_area
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,819867-21-5,tBuSPhos,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.590,0.894
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.583,0.854
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,255836-67-0,TrixiePhos,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.488,0.866
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.484,0.782
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,857356-94-6,Me4tBuXPhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.464,0.736
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1355318-22-7,VincePhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.442,0.589
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,819867-21-5,tBuSPhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.440,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.420,0.882
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,819867-21-5,tBuSPhos,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.416,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1355318-22-7,VincePhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.400,0.698
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.396,0.733
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,819867-21-5,tBuSPhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.393,0.854
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,255836-67-0,TrixiePhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.390,0.854
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.385,0.637
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,1053658-91-5,cataCXium POMetB,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.383,0.871
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1053658-91-5,cataCXium POMetB,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.382,0.938
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1355318-22-7,VincePhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.379,0.523
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.360,0.755
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.360,0.900
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1355318-22-7,VincePhos,0.04,100-66-3,anisole,COC1=CC=CC=C1,1,0.359,0.774
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1355318-22-7,VincePhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.356,0.730
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.348,0.550
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.348,0.669
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,857356-94-6,Me4tBuXPhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.342,0.668
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.342,0.900
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,857356-94-6,Me4tBuXPhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.333,0.567
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,1053658-91-5,cataCXium POMetB,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.322,0.676
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.314,0.809
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.309,0.908
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,5614-37-9,cyclopentyl-methyl-ether,COC1CCCC1,1,0.304,0.851
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.293,0.896
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.288,0.824
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,255836-67-0,TrixiePhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.283,0.616
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,6674-22-2,DBU,C1CCC2=NCCCN2CC1,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.282,0.943
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,107-12-0,propionitrile,CCC#N,1,0.278,0.726
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1053658-91-5,cataCXium POMetB,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.276,0.934
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,857356-94-6,Me4tBuXPhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.273,0.762
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,6674-22-2,DBU,C1CCC2=NCCCN2CC1,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.263,0.951
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,6674-22-2,DBU,C1CCC2=NCCCN2CC1,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.261,0.861
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,894086-00-1,BippyPhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.253,0.783
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,819867-21-5,tBuSPhos,0.04,5614-37-9,cyclopentyl-methyl-ether,COC1CCCC1,1,0.247,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1355318-22-7,VincePhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.242,0.828
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,6674-22-2,DBU,C1CCC2=NCCCN2CC1,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.240,0.934
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,6674-22-2,DBU,C1CCC2=NCCCN2CC1,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.232,0.940
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,255836-67-0,TrixiePhos,0.04,109-60-4,n-propyl acetate,CCCOC(=O)C,1,0.229,0.711
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,255836-67-0,TrixiePhos,0.04,123-92-2,isoamyl acetate,CC(C)CCOC(=O)C,1,0.218,0.753
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,6674-22-2,DBU,C1CCC2=NCCCN2CC1,1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.218,0.891
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,255836-67-0,TrixiePhos,0.04,109-99-9,tetrahydrofuran,C1CCOC1,1,0.211,0.700
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAC,CC(=O)[O-].[K+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,106-42-3,p-xylene,CC1=CC=C(C=C1)C,1,0.209,0.609
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,857356-94-6,Me4tBuXPhos,0.04,110-19-0,isobutyl acetate,CC(C)COC(=O)C,1,0.208,0.392
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,564483-19-8,tBuXPhos,0.04,107-12-0,propionitrile,CCC#N,1,0.193,0.848
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,6674-22-2,DBU,C1CCC2=NCCCN2CC1,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.184,0.922
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,857356-94-6,Me4tBuXPhos,0.04,5614-37-9,cyclopentyl-methyl-ether,COC1CCCC1,1,0.180,0.648
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.167,0.805
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,80-70-6,Tetramethylguanidine,CN(C)C(=N)N(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.157,0.906
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAC,CC(=O)[O-].[K+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.153,0.577
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,127-08-02,KOAC,CC(=O)[O-].[K+],2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.151,0.748
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,80-70-6,Tetramethylguanidine,CN(C)C(=N)N(C)C,2.4,,none,,,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1160861-53-9,tBuBrettPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.149,0.803
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,108-88-3,toluene,CC1=CC=CC=C1,1,0.147,0.782
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,2.4,,none,,,51364-51-3,[Pd2(dba)3],C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],0.02,819867-21-5,tBuSPhos,0.04,75-85-4,2-methyl-2-butanol,CCC(C)(C)O,1,0.146,1.000
4,70,18,4.55E-05,st_400,0.152,ArCl,1,H2NSO2NRR’,1.1,7778-53-2,K3PO4,[K].OP(O)(O)=O,1.2,127-08-02,KOAc,CC(=O)[O-].[K+],1.2,12012-95-2,[Pd(allyl)Cl]2,[CH2-]C=C.[CH2-]C=C.Cl[Pd+].Cl[Pd+],0.02,1262046-34-3,RockPhos,0.04,95-47-6,o-xylene,CC1=CC=CC=C1C,1,0.142,0.798
